url,source,http_status,final_url,is_redirect,redirect_type,is_error,notes,associated_campaigns,total_historical_spend,total_historical_clicks
https://www.naturesseed.com/cereal-rye,ad_copy,404,https://naturesseed.com/cereal-rye/,True,301,True,HTTP 404 error,US | Search | Product Ads,48.66,33
https://www.naturesseed.com/chaparral-sage-scrub-mix,ad_copy,404,https://naturesseed.com/chaparral-sage-scrub-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/chaparral-yucca,ad_copy,404,https://naturesseed.com/chaparral-yucca/,True,301,True,HTTP 404 error,US | Search | Product Ads,1.18,1
https://www.naturesseed.com/chewings-fescue-grass,ad_copy,404,https://naturesseed.com/chewings-fescue-grass/,True,301,True,HTTP 404 error,US | Search | Product Ads,3.47,1
https://www.naturesseed.com/chinese-houses,ad_copy,404,https://naturesseed.com/chinese-houses/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/cicer-milkvetch,ad_copy,404,https://naturesseed.com/cicer-milkvetch/,True,301,True,HTTP 404 error,US | Search | Product Ads,3.21,4
https://www.naturesseed.com/clasping-coneflower,ad_copy,404,https://naturesseed.com/clasping-coneflower/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/clustered-tarweed,ad_copy,404,https://naturesseed.com/clustered-tarweed/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/coast-range-melic,ad_copy,404,https://naturesseed.com/coast-range-melic/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/coastal-california-poppy,ad_copy,404,https://naturesseed.com/coastal-california-poppy/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/coastal-goldenbush,ad_copy,404,https://naturesseed.com/coastal-goldenbush/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/coastal-gumweed,ad_copy,404,https://naturesseed.com/coastal-gumweed/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/coastal-sage-scrub-mix,ad_copy,404,https://naturesseed.com/coastal-sage-scrub-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.36,1
https://www.naturesseed.com/colorado-columbine,ad_copy,404,https://naturesseed.com/colorado-columbine/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/common-bermudagrass,ad_copy,404,https://naturesseed.com/common-bermudagrass/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/common-buckwheat,ad_copy,404,https://naturesseed.com/common-buckwheat/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/common-flax,ad_copy,404,https://naturesseed.com/common-flax/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/common-milkweed,ad_copy,404,https://naturesseed.com/common-milkweed/,True,301,True,HTTP 404 error,US | Search | Product Ads,5.48,6
https://www.naturesseed.com/common-vervain,ad_copy,404,https://naturesseed.com/common-vervain/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/compact-bioswale-mix,ad_copy,404,https://naturesseed.com/compact-bioswale-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/coulter-s-globemallow,ad_copy,404,https://naturesseed.com/coulter-s-globemallow/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/creek-clover,ad_copy,404,https://naturesseed.com/creek-clover/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/creeping-foxtail,ad_copy,404,https://naturesseed.com/creeping-foxtail/,True,301,True,HTTP 404 error,US | Search | Product Ads,3.33,3
https://www.naturesseed.com/creeping-red-fescue-grass,ad_copy,404,https://naturesseed.com/creeping-red-fescue-grass/,True,301,True,HTTP 404 error,US | Search | Product Ads,20.68,17
https://www.naturesseed.com/creeping-wildrye,ad_copy,404,https://naturesseed.com/creeping-wildrye/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.71,1
https://www.naturesseed.com/creosote-bush,ad_copy,404,https://naturesseed.com/creosote-bush/,True,301,True,HTTP 404 error,US | Search | Product Ads,1.27,1
https://www.naturesseed.com/crested-wheatgrass,ad_copy,404,https://naturesseed.com/crested-wheatgrass/,True,301,True,HTTP 404 error,US | Search | Product Ads,29.42,17
https://www.naturesseed.com/crimson-clover,ad_copy,404,https://naturesseed.com/crimson-clover/,True,301,True,HTTP 404 error,US | Search | Product Ads,90.63,59
https://www.naturesseed.com/dahurian-wildrye,ad_copy,404,https://naturesseed.com/dahurian-wildrye/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.79,1
https://www.naturesseed.com/deer-resistant-wildflower-mix,ad_copy,404,https://naturesseed.com/deer-resistant-wildflower-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,9.31,7
https://www.naturesseed.com/desert-bluebells,ad_copy,404,https://naturesseed.com/desert-bluebells/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/desert-daisy,ad_copy,200,https://naturesseed.com/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/desert-daisy -> 200:https://naturesseed.com/,US | Search | Product Ads,,
https://www.naturesseed.com/desert-globemallow,ad_copy,404,https://naturesseed.com/desert-globemallow/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.44,1
https://www.naturesseed.com/desert-lupine,ad_copy,404,https://naturesseed.com/desert-lupine/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/desert-marigold,ad_copy,404,https://naturesseed.com/desert-marigold/,True,301,True,HTTP 404 error,US | Search | Product Ads,2.34,3
https://www.naturesseed.com/desert-sage-scrub-mix,ad_copy,404,https://naturesseed.com/desert-sage-scrub-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/desert-sand-verbena,ad_copy,404,https://naturesseed.com/desert-sand-verbena/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/desert-senna,ad_copy,404,https://naturesseed.com/desert-senna/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.02,1
https://www.naturesseed.com/dotseed-plantain,ad_copy,404,https://naturesseed.com/dotseed-plantain/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/drummond-phlox,ad_copy,404,https://naturesseed.com/drummond-phlox/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/eastern-red-columbine,ad_copy,404,https://naturesseed.com/eastern-red-columbine/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/ed-gedling-lupine,ad_copy,404,https://naturesseed.com/ed-gedling-lupine/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/fernleaf-biscuitroot,ad_copy,404,https://naturesseed.com/fernleaf-biscuitroot/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.10,1
https://www.naturesseed.com/field-pea,ad_copy,404,https://naturesseed.com/field-pea/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/fine-fescue-grass-seed-mix,ad_copy,404,https://naturesseed.com/fine-fescue-grass-seed-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,179.48,97
https://www.naturesseed.com/five-spot,ad_copy,404,https://naturesseed.com/five-spot/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.28,1
https://www.naturesseed.com/florida-tropics-alpaca-llama-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-alpaca-llama-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-beef-cattle-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-beef-cattle-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-big-game-food-plot-mix,ad_copy,404,https://naturesseed.com/florida-tropics-big-game-food-plot-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-bison-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-bison-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-dairy-cow-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-dairy-cow-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-dryland-pasture-mix,ad_copy,404,https://naturesseed.com/florida-tropics-dryland-pasture-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-erosion-control-mix,ad_copy,404,https://naturesseed.com/florida-tropics-erosion-control-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-goat-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-goat-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-honey-bee-pasture-mix,ad_copy,404,https://naturesseed.com/florida-tropics-honey-bee-pasture-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-horse-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-horse-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-pig-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-pig-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-pollinator-mix,ad_copy,404,https://naturesseed.com/florida-tropics-pollinator-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-poultry-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-poultry-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-sheep-forage-mix,ad_copy,404,https://naturesseed.com/florida-tropics-sheep-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/florida-tropics-upland-game-food-plot-mix,ad_copy,404,https://naturesseed.com/florida-tropics-upland-game-food-plot-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/flowering-meadow-mix,ad_copy,404,https://naturesseed.com/flowering-meadow-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/foothill-needlegrass,ad_copy,404,https://naturesseed.com/foothill-needlegrass/,True,301,True,HTTP 404 error,US | Search | Product Ads,3.53,1
https://www.naturesseed.com/forage-chicory,ad_copy,404,https://naturesseed.com/forage-chicory/,True,301,True,HTTP 404 error,US | Search | Product Ads,3.61,4
https://www.naturesseed.com/forage-kochia,ad_copy,404,https://naturesseed.com/forage-kochia/,True,301,True,HTTP 404 error,US | Search | Product Ads,2.25,3
https://www.naturesseed.com/forage-radish,ad_copy,404,https://naturesseed.com/forage-radish/,True,301,True,HTTP 404 error,US | Search | Product Ads,11.39,13
https://www.naturesseed.com/fort-miller-clarkia,ad_copy,404,https://naturesseed.com/fort-miller-clarkia/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/four-wing-saltbush,ad_copy,404,https://naturesseed.com/four-wing-saltbush/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.59,3
https://www.naturesseed.com/foxtail-millet,ad_copy,404,https://naturesseed.com/foxtail-millet/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/fremonts-goldfields,ad_copy,404,https://naturesseed.com/fremonts-goldfields/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/garden-cosmos,ad_copy,404,https://naturesseed.com/garden-cosmos/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/globe-gilia,ad_copy,404,https://naturesseed.com/globe-gilia/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.94,2
https://www.naturesseed.com/golden-lupine,ad_copy,404,https://naturesseed.com/golden-lupine/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/grain-sorghum,ad_copy,404,https://naturesseed.com/grain-sorghum/,True,301,True,HTTP 404 error,US | Search | Product Ads,3.38,7
https://www.naturesseed.com/grass-seed/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/ -> 200:https://naturesseed.com/products/grass-seed/,Search | Categories (Top) | ROAS; Remarketing; Placements (D); US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%; Search | Brand | ROAS; Max Conversion Value,118.41,74
https://www.naturesseed.com/grass-seed/bahia-grass/bahia-grass-seed-blend/,ad_copy,200,https://naturesseed.com/products/pasture-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/bahia-grass/bahia-grass-seed-blend/ -> 200:https://naturesseed.com/products/pasture-seed/,Southern States | Search | Warm-Season Grasses; Bahia Grass Seed (S); Bahia Grass Seed - Southern States (S); US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%,238.87,124
https://www.naturesseed.com/grass-seed/bermuda-grass/bermudagrass-seed-blend/,ad_copy,200,https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/bermuda-grass/bermudagrass-seed-blend/ -> 301:https://naturesseed.com/products/grass-seeds/bermudagrass-seed-blend/ -> 200:https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/,Southern States | Search | Warm-Season Grasses; US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%; Bermudagrass - Southern States (S); Buffalograss Lawn Seed - Southern States (S),607.92,312
https://www.naturesseed.com/grass-seed/buffalograss/buffalograss-seed-blend/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/buffalograss/buffalograss-seed-blend/ -> 200:https://naturesseed.com/products/grass-seed/,US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%; Buffalograss Lawn Seed - Southern States (S),,
https://www.naturesseed.com/grass-seed/by-region/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/by-region/ -> 200:https://naturesseed.com/products/grass-seed/,US | Search | Grass Seed,,
https://www.naturesseed.com/grass-seed/california/,ad_copy,200,https://naturesseed.com/resources/lawn-turf/california/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/california/ -> 200:https://naturesseed.com/resources/lawn-turf/california/,California | Search | Best Grass Seed,30.31,8
https://www.naturesseed.com/grass-seed/clover-seeds-lawn-additive/,ad_copy,200,https://naturesseed.com/products/clover-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/clover-seeds-lawn-additive/ -> 200:https://naturesseed.com/products/clover-seed/,US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%,,
https://www.naturesseed.com/grass-seed/clover-seeds-lawn-additive/microclover/,ad_copy,200,https://naturesseed.com/products/clover-seed/microclover/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/clover-seeds-lawn-additive/microclover/ -> 301:https://naturesseed.com/products/grass-seeds/microclover -> 200:https://naturesseed.com/products/clover-seed/microclover/,US | Search | Microclover,979.94,216
https://www.naturesseed.com/grass-seed/fescue-grass/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/fescue-grass/ -> 200:https://naturesseed.com/products/grass-seed/,US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%,,
https://www.naturesseed.com/grass-seed/fescue-grass/sheep-fescue-grass/,ad_copy,200,https://naturesseed.com/products/grass-seed/sheep-fescue-grass/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/fescue-grass/sheep-fescue-grass/ -> 301:https://naturesseed.com/products/grass-seeds/sheep-fescue-grass/ -> 200:https://naturesseed.com/products/grass-seed/sheep-fescue-grass/,Search | Brand | ROAS; Max Conversion Value,,
https://www.naturesseed.com/grass-seed/kentucky-bluegrass/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/kentucky-bluegrass/ -> 200:https://naturesseed.com/products/grass-seed/,Remarketing; Placements (D); US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%,,
https://www.naturesseed.com/grass-seed/kentucky-bluegrass/kentucky-bluegrass-seed-blue-ribbon-blend/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/kentucky-bluegrass/kentucky-bluegrass-seed-blue-ribbon-blend/ -> 301:https://naturesseed.com/grass-seed/kentucky-bluegrass/kentucky-bluegrass-seed-blue-ribbon-mix/ -> 301:https://naturesseed.com/grass-seed/kentucky-bluegrass/ -> 200:https://naturesseed.com/products/grass-seed/,Remarketing; Placements (D),,
https://www.naturesseed.com/grass-seed/perennial-ryegrass/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/perennial-ryegrass/ -> 200:https://naturesseed.com/products/grass-seed/,US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%,,
https://www.naturesseed.com/grass-seed/perennial-ryegrass/perennial-ryegrass-seed-blend/,ad_copy,200,https://naturesseed.com/products/pasture-seed/perennial-ryegrass/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/perennial-ryegrass/perennial-ryegrass-seed-blend/ -> 301:https://naturesseed.com/products/grass-seeds/perennial-ryegrass-seed-blend/ -> 301:https://naturesseed.com/products/pasture-seed/perennial-ryegrass -> 200:https://naturesseed.com/products/pasture-seed/perennial-ryegrass/,Perennial Ryegrass (S),,
https://www.naturesseed.com/grass-seed/zoysia-grass/zoysia-grass-seed/,ad_copy,200,https://naturesseed.com/products/grass-seed/,True,301,False,Redirect chain: 301:https://www.naturesseed.com/grass-seed/zoysia-grass/zoysia-grass-seed/ -> 301:https://naturesseed.com/grass-seed/zoysia-grass/ -> 200:https://naturesseed.com/products/grass-seed/,US | Search | Grass Seed; Grass Seed (S) - Target ROAS of 700%,,
https://www.naturesseed.com/great-basin-wildflower-mix,ad_copy,404,https://naturesseed.com/great-basin-wildflower-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,0.88,1
https://www.naturesseed.com/great-lakes-new-england-alpaca-llama-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-alpaca-llama-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-beef-cattle-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-beef-cattle-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-big-game-food-plot-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-big-game-food-plot-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-bison-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-bison-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-dairy-cow-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-dairy-cow-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-dryland-pasture-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-dryland-pasture-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-erosion-control-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-erosion-control-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-goat-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-goat-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-honey-bee-pasture-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-honey-bee-pasture-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-horse-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-horse-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-pig-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-pig-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-pollinator-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-pollinator-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-poultry-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-poultry-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-sheep-forage-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-sheep-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-lakes-new-england-upland-game-food-plot-mix,ad_copy,404,https://naturesseed.com/great-lakes-new-england-upland-game-food-plot-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-alpaca-llama-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-alpaca-llama-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-beef-cattle-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-beef-cattle-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-big-game-food-plot-mix,ad_copy,404,https://naturesseed.com/great-plains-big-game-food-plot-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-bison-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-bison-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-dairy-cow-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-dairy-cow-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-dryland-pasture-mix,ad_copy,404,https://naturesseed.com/great-plains-dryland-pasture-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-erosion-control-mix,ad_copy,404,https://naturesseed.com/great-plains-erosion-control-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-goat-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-goat-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-honey-bee-pasture-mix,ad_copy,404,https://naturesseed.com/great-plains-honey-bee-pasture-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-horse-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-horse-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-pig-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-pig-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-pollinator-mix,ad_copy,404,https://naturesseed.com/great-plains-pollinator-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-poultry-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-poultry-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-sheep-forage-mix,ad_copy,404,https://naturesseed.com/great-plains-sheep-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-upland-game-food-plot-mix,ad_copy,404,https://naturesseed.com/great-plains-upland-game-food-plot-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/great-plains-wildfire-resistant-mix,ad_copy,404,https://naturesseed.com/great-plains-wildfire-resistant-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/gum-plant,ad_copy,404,https://naturesseed.com/gum-plant/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/hairy-vetch,ad_copy,404,https://naturesseed.com/hairy-vetch/,True,301,True,HTTP 404 error,US | Search | Product Ads,8.61,12
https://www.naturesseed.com/hard-fescue-grass,ad_copy,404,https://naturesseed.com/hard-fescue-grass/,True,301,True,HTTP 404 error,US | Search | Product Ads,20.28,11
https://www.naturesseed.com/hooker-s-evening-primrose,ad_copy,404,https://naturesseed.com/hooker-s-evening-primrose/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/hummingbird-pollinator-mix,ad_copy,404,https://naturesseed.com/hummingbird-pollinator-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/hybrid-pearl-millet,ad_copy,404,https://naturesseed.com/hybrid-pearl-millet/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/hykon-rose-clover,ad_copy,404,https://naturesseed.com/hykon-rose-clover/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/icelandic-poppy,ad_copy,404,https://naturesseed.com/icelandic-poppy/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/idaho-fescue,ad_copy,404,https://naturesseed.com/idaho-fescue/,True,301,True,HTTP 404 error,US | Search | Product Ads,18.07,17
https://www.naturesseed.com/imbricate-phacelia,ad_copy,404,https://naturesseed.com/imbricate-phacelia/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/indian-ricegrass,ad_copy,404,https://naturesseed.com/indian-ricegrass/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/insecta-flora-mix,ad_copy,404,https://naturesseed.com/insecta-flora-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/intermediate-wheatgrass,ad_copy,404,https://naturesseed.com/intermediate-wheatgrass/,True,301,True,HTTP 404 error,US | Search | Product Ads,3.16,2
https://www.naturesseed.com/intermountain-west-alpaca-llama-forage-mix,ad_copy,404,https://naturesseed.com/intermountain-west-alpaca-llama-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/intermountain-west-beef-cattle-forage-mix,ad_copy,404,https://naturesseed.com/intermountain-west-beef-cattle-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/intermountain-west-big-game-food-plot-mix,ad_copy,404,https://naturesseed.com/intermountain-west-big-game-food-plot-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/intermountain-west-bison-forage-mix,ad_copy,404,https://naturesseed.com/intermountain-west-bison-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/intermountain-west-dairy-cow-forage-mix,ad_copy,404,https://naturesseed.com/intermountain-west-dairy-cow-forage-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/intermountain-west-dryland-pasture-mix,ad_copy,404,https://naturesseed.com/intermountain-west-dryland-pasture-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
https://www.naturesseed.com/intermountain-west-erosion-control-mix,ad_copy,404,https://naturesseed.com/intermountain-west-erosion-control-mix/,True,301,True,HTTP 404 error,US | Search | Product Ads,,
