content_id,title,url,rule_name,severity,snippet,suggested_action
80,Dust Bowl Series: The Crested Wheatgrass Solution,https://naturesseed.com/?p=191542,DiscontinuedProductRule,critical,"...ld hold the topsoil in drought environments, called Crested Wheatgrass. Because Crested Wheatgrass can flourish in dry, droug...",Replace mention of 'wheat' with a currently-sold product or remove section
80,Dust Bowl Series: The Crested Wheatgrass Solution,https://naturesseed.com/?p=191542,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
80,Dust Bowl Series: The Crested Wheatgrass Solution,https://naturesseed.com/?p=191542,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
80,Dust Bowl Series: The Crested Wheatgrass Solution,https://naturesseed.com/?p=191542,ThinContentRule,info,word_count=235,Expand content above 300 words for SEO depth
81,Dust Bowl Series: The Importance of Soil Health,https://naturesseed.com/?p=191539,DiscontinuedProductRule,critical,"...s. After the dust bowl, a solution to replant came to life: Crested Wheatgrass. The grass could hold the topsoil down because it grew well...",Replace mention of 'crested-wheatgrass' with a currently-sold product or remove section
81,Dust Bowl Series: The Importance of Soil Health,https://naturesseed.com/?p=191539,DiscontinuedProductRule,critical,"...ncestors would plow-up their land to farm, fueled by rising wheat prices, a war in Europe and a couple good years of rain. Th...",Replace mention of 'wheat' with a currently-sold product or remove section
81,Dust Bowl Series: The Importance of Soil Health,https://naturesseed.com/?p=191539,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
81,Dust Bowl Series: The Importance of Soil Health,https://naturesseed.com/?p=191539,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
81,Dust Bowl Series: The Importance of Soil Health,https://naturesseed.com/?p=191539,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
81,Dust Bowl Series: The Importance of Soil Health,https://naturesseed.com/?p=191539,StaleDateRule,warning,"ining how it happened and what we did to fix it Back in the 1930’s, the Great Depression hit alongside of one of the largest",Reference to 1930 may be stale — verify and update
82,How Wheat Survives the Winter,https://naturesseed.com/?p=191536,DiscontinuedProductRule,critical,"Hello All! Before we talk about how wheat survives the winter, let’s discuss which wheats even need t...",Replace mention of 'wheat' with a currently-sold product or remove section
82,How Wheat Survives the Winter,https://naturesseed.com/?p=191536,DiscontinuedProductRule,critical,a common,Replace mention of 'common-vetch-disabled' with a currently-sold product or remove section
82,How Wheat Survives the Winter,https://naturesseed.com/?p=191536,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
82,How Wheat Survives the Winter,https://naturesseed.com/?p=191536,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
82,How Wheat Survives the Winter,https://naturesseed.com/?p=191536,StaleDateRule,warning,"erences: Soft Red Winter Wheat. (n.d.). Retrieved March 30, 2018, from https://limagraincerealseeds.com/products/soft-red-wi",Reference to 2018 may be stale — verify and update
83,Life Under the Snow: How do your plants survive the winter?,https://naturesseed.com/?p=191533,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
83,Life Under the Snow: How do your plants survive the winter?,https://naturesseed.com/?p=191533,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
83,Life Under the Snow: How do your plants survive the winter?,https://naturesseed.com/?p=191533,StaleDateRule,warning,"eferences: Jonas, T., Rixen, C., Sturm, M., & Stoeckli, V. (2008). How alpine plant growth is linked to snow cover and clima",Reference to 2008 may be stale — verify and update
84,Plant a Saint Patrick’s Day Garden,https://naturesseed.com/?p=191530,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
84,Plant a Saint Patrick’s Day Garden,https://naturesseed.com/?p=191530,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
85,Tips for Keeping a Healthy Pasture,https://naturesseed.com/?p=191527,DiscontinuedProductRule,critical,"...cern, Ladino clover (white) or red clover are good choices. Alfalfa is also a good choice if hay is your key concern. Take a lo...",Replace mention of 'alfalfa-seeds' with a currently-sold product or remove section
85,Tips for Keeping a Healthy Pasture,https://naturesseed.com/?p=191527,DiscontinuedProductRule,critical,red clover,Replace mention of 'tree-clover' with a currently-sold product or remove section
85,Tips for Keeping a Healthy Pasture,https://naturesseed.com/?p=191527,MissingProductCardRule,warning,or red clover,Add a product card or CTA linking to https://naturesseed.com/products/clover-seed/red-clover-seed/
85,Tips for Keeping a Healthy Pasture,https://naturesseed.com/?p=191527,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
85,Tips for Keeping a Healthy Pasture,https://naturesseed.com/?p=191527,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
86,Parents: The Wildflower DIY Kids Love,https://naturesseed.com/?p=191524,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DeadInternalLinkRule,critical,https://naturesseed.com/how-does-land-recover-after-a-wildfire/,Fix or remove broken internal link to https://naturesseed.com/how-does-land-recover-after-a-wildfire/
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DeadInternalLinkRule,critical,https://naturesseed.com/specialty-seed/erosion-control-blends/intermountain-west-erosion-control-mix/,Fix or remove broken internal link to https://naturesseed.com/specialty-seed/erosion-control-blends/intermountain-west-erosion-control-mix/
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DeadInternalLinkRule,critical,https://naturesseed.com/specialty-seed/erosion-control-blends/pacific-southwest-erosion-control-mix/,Fix or remove broken internal link to https://naturesseed.com/specialty-seed/erosion-control-blends/pacific-southwest-erosion-control-mix/
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,...blend produces a stand that will contain approximately: 20% Mountain Brome 20% Slender Wheatgrass 20% Annual Ryegrass 15% Perennial Ry...,Replace mention of 'mountain-brome' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,...and that will contain approximately: 20% Mountain Brome 20% Slender Wheatgrass 20% Annual Ryegrass 15% Perennial Ryegrass 15% White Clover...,Replace mention of 'slender-wheatgrass' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,... will contain approximately: 20% Mountain Brome 20% Slender Wheatgrass 20% Annual Ryegrass 15% Perennial Ryegrass 15% White C...,Replace mention of 'wheat' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,...Perennial Ryegrass 15% White Clover 10% Quickguard (Sterile Triticale Hybrid) These species are native to Montana and the Intermo...,Replace mention of 'triticale' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,...pproximately: 20% Mountain Brome 20% Slender Wheatgrass 20% Annual Ryegrass 15% Perennial Ryegrass 15% White Clover 10% Quickguard (Ste...,Replace mention of 'annual-ryegrass' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,ryegrass 15% perennial ryegrass,Replace mention of 'perennial-ryegrass-seed-blend-2' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,20% sheep fescue,Replace mention of 'sheep-fescue-grass-seed' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,15% white clover,Replace mention of 'white-prairie-clover-disabled' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,DiscontinuedProductRule,critical,as the intermountain west erosion,Replace mention of 'intermountain-west-erosion-control-mix' with a currently-sold product or remove section
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,MissingProductCardRule,warning,ryegrass 15% perennial ryegrass,Add a product card or CTA linking to https://naturesseed.com/products/grass-seed/perennial-ryegrass-seed-blend/
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,MissingProductCardRule,warning,20% sheep fescue 20%,Add a product card or CTA linking to https://naturesseed.com/products/grass-seed/sheep-fescue-grass/
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,MissingProductCardRule,warning,...untain Brome 20% Slender Wheatgrass 20% Annual Ryegrass 15% Perennial Ryegrass 15% White Clover 10% Quickguard (Sterile Triticale Hybrid) ...,Add a product card or CTA linking to https://naturesseed.com/products/pasture-seed/perennial-ryegrass/
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,MissingProductCardRule,warning,15% white clover,Add a product card or CTA linking to https://naturesseed.com/products/clover-seed/white-clover/
87,Revegetating Scorched Land,https://naturesseed.com/?p=191521,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
88,How Does Land Recover After a Wildfire?,https://naturesseed.com/?p=191518,DeadInternalLinkRule,critical,https://naturesseed.com/wildfires-are-they-good-or-bad/,Fix or remove broken internal link to https://naturesseed.com/wildfires-are-they-good-or-bad/
88,How Does Land Recover After a Wildfire?,https://naturesseed.com/?p=191518,DiscontinuedProductRule,critical,of california,Replace mention of 'california-phacelia' with a currently-sold product or remove section
88,How Does Land Recover After a Wildfire?,https://naturesseed.com/?p=191518,MissingProductCardRule,warning,of california,Add a product card or CTA linking to https://naturesseed.com/products/wildflower-seed/california-poppy/
88,How Does Land Recover After a Wildfire?,https://naturesseed.com/?p=191518,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
88,How Does Land Recover After a Wildfire?,https://naturesseed.com/?p=191518,StaleDateRule,warning,".d.). California Statewide Fire Map. Retrieved February 09, 2018, from https://cdfdata.fire.ca.gov/incidents/incidents_detai",Reference to 2018 may be stale — verify and update
88,How Does Land Recover After a Wildfire?,https://naturesseed.com/?p=191518,StaleDateRule,warning,"ta.fire.ca.gov/incidents/incidents_details_info?incident_id=1922 Pereira, S. (2018, January 14). Huge mudslides in Californi",Reference to 1922 may be stale — verify and update
89,Wildfires: Are They Good or Bad?,https://naturesseed.com/?p=191515,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
89,Wildfires: Are They Good or Bad?,https://naturesseed.com/?p=191515,StaleDateRule,warning,"Hello all! On December 4, 2017, a fire started at around 6:30 pm in Santa Barbara County, ",Reference to 2017 may be stale — verify and update
89,Wildfires: Are They Good or Bad?,https://naturesseed.com/?p=191515,StaleDateRule,warning,": Cal Fire. (n.d.). Benefits of Fire. Retrieved February 9, 2018, from https://www.fire.ca.gov/communications/downloads/fact",Reference to 2018 may be stale — verify and update
89,Wildfires: Are They Good or Bad?,https://naturesseed.com/?p=191515,StaleDateRule,warning,"ta.fire.ca.gov/incidents/incidents_details_info?incident_id=1922 News, M. (2017, September 06). Montana’s 2017 fire season t",Reference to 1922 may be stale — verify and update
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,DiscontinuedProductRule,critical,...of these in time for Valentine’s Day. Here are a few ideas: Baby Blue Eyes An affordable seed that grows well in all regions of the Un...,Replace mention of 'baby-blue-eyes' with a currently-sold product or remove section
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,DiscontinuedProductRule,critical,"...d areas, so if you’re not great at gardening, have no fear. Owl’s Clover This seed screams ‘Valentine’s Day.’ A bright and eye catch...",Replace mention of 'owl-s-clover' with a currently-sold product or remove section
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,DiscontinuedProductRule,critical,"...iant, deep blue color of its delicate, bell-shaped flowers. Munro Globemallow This flower’s red-orange color fits the Valentine’s Day the...",Replace mention of 'munro-globemallow' with a currently-sold product or remove section
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,DiscontinuedProductRule,critical,california blue,Replace mention of 'california-bluebell' with a currently-sold product or remove section
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,DiscontinuedProductRule,critical,my california,Replace mention of 'california-phacelia' with a currently-sold product or remove section
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,MissingProductCardRule,warning,my california,Add a product card or CTA linking to https://naturesseed.com/products/wildflower-seed/california-poppy/
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
90,Valentine’s Day Ideas,https://naturesseed.com/?p=191512,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
91,Design Your Own Pinterest-Perfect Wildflower Escape,https://naturesseed.com/?p=191509,DiscontinuedProductRule,critical,"...r garden, and can handle part sun to full shade conditions. Scarlet Flax Up next is the Scarlet Flax. Two words: Sass-y. This specie...",Replace mention of 'scarlet-flax' with a currently-sold product or remove section
91,Design Your Own Pinterest-Perfect Wildflower Escape,https://naturesseed.com/?p=191509,DiscontinuedProductRule,critical,"...any taller neighbors, it won’t bloom to its full potential! Mountain Lupine Our next contender is the Mountain Lupine. This bold wildfl...",Replace mention of 'mountain-lupine' with a currently-sold product or remove section
91,Design Your Own Pinterest-Perfect Wildflower Escape,https://naturesseed.com/?p=191509,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
91,Design Your Own Pinterest-Perfect Wildflower Escape,https://naturesseed.com/?p=191509,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
92,Wildlife and Your Garden,https://naturesseed.com/?p=191502,DiscontinuedProductRule,critical,dead plants,Replace mention of 'lead-plant-disabled' with a currently-sold product or remove section
92,Wildlife and Your Garden,https://naturesseed.com/?p=191502,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
92,Wildlife and Your Garden,https://naturesseed.com/?p=191502,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
93,How to Deal with Overgrown Roses,https://naturesseed.com/?p=191499,DiscontinuedProductRule,critical,a flower,Replace mention of 'cardinal-flower-disabled' with a currently-sold product or remove section
93,How to Deal with Overgrown Roses,https://naturesseed.com/?p=191499,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
93,How to Deal with Overgrown Roses,https://naturesseed.com/?p=191499,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
93,How to Deal with Overgrown Roses,https://naturesseed.com/?p=191499,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
94,How to Use Landscape Fabric,https://naturesseed.com/?p=191496,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
94,How to Use Landscape Fabric,https://naturesseed.com/?p=191496,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
94,How to Use Landscape Fabric,https://naturesseed.com/?p=191496,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
95,Take a Break!,https://naturesseed.com/?p=191492,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
95,Take a Break!,https://naturesseed.com/?p=191492,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
95,Take a Break!,https://naturesseed.com/?p=191492,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
96,"Seeds, the Poor Man’s Garden Delight",https://naturesseed.com/?p=191489,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
96,"Seeds, the Poor Man’s Garden Delight",https://naturesseed.com/?p=191489,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
96,"Seeds, the Poor Man’s Garden Delight",https://naturesseed.com/?p=191489,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
97,Late Season Weed Control,https://naturesseed.com/?p=191486,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
97,Late Season Weed Control,https://naturesseed.com/?p=191486,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
98,The Future of Beekeeping,https://naturesseed.com/?p=191483,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
98,The Future of Beekeeping,https://naturesseed.com/?p=191483,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
98,The Future of Beekeeping,https://naturesseed.com/?p=191483,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
99,"Sand, Silt, or Clay: What Have You Got in Your Soil?",https://naturesseed.com/?p=191480,DiscontinuedProductRule,critical,sand sand,Replace mention of 'sand-milkweed-disabled' with a currently-sold product or remove section
99,"Sand, Silt, or Clay: What Have You Got in Your Soil?",https://naturesseed.com/?p=191480,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
99,"Sand, Silt, or Clay: What Have You Got in Your Soil?",https://naturesseed.com/?p=191480,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
100,Is Your Landscape Sustainable?,https://naturesseed.com/?p=191477,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
100,Is Your Landscape Sustainable?,https://naturesseed.com/?p=191477,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
101,Drip Irrigation Basics,https://naturesseed.com/?p=191474,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
101,Drip Irrigation Basics,https://naturesseed.com/?p=191474,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
102,Should I Replant a Fruit Tree in the Spot Where the Previous One Died?,https://naturesseed.com/?p=191471,DiscontinuedProductRule,critical,garden i,Replace mention of 'garden-cosmos' with a currently-sold product or remove section
102,Should I Replant a Fruit Tree in the Spot Where the Previous One Died?,https://naturesseed.com/?p=191471,DiscontinuedProductRule,critical,a common,Replace mention of 'common-vetch-disabled' with a currently-sold product or remove section
102,Should I Replant a Fruit Tree in the Spot Where the Previous One Died?,https://naturesseed.com/?p=191471,MissingProductCardRule,warning,a perennial,Add a product card or CTA linking to https://naturesseed.com/products/pasture-seed/perennial-ryegrass/
102,Should I Replant a Fruit Tree in the Spot Where the Previous One Died?,https://naturesseed.com/?p=191471,MissingProductCardRule,warning,a perennial or wildflower,Add a product card or CTA linking to https://naturesseed.com/products/wildflower-seed/jimmys-perennial-wildflower-mix/
102,Should I Replant a Fruit Tree in the Spot Where the Previous One Died?,https://naturesseed.com/?p=191471,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
102,Should I Replant a Fruit Tree in the Spot Where the Previous One Died?,https://naturesseed.com/?p=191471,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
103,Irrigation for Pest Control,https://naturesseed.com/?p=191468,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
103,Irrigation for Pest Control,https://naturesseed.com/?p=191468,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
104,Topsoil Problems,https://naturesseed.com/?p=191465,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
104,Topsoil Problems,https://naturesseed.com/?p=191465,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
104,Topsoil Problems,https://naturesseed.com/?p=191465,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
105,Do Your Part to Prevent Wildfires this Summer,https://naturesseed.com/?p=191462,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
105,Do Your Part to Prevent Wildfires this Summer,https://naturesseed.com/?p=191462,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
105,Do Your Part to Prevent Wildfires this Summer,https://naturesseed.com/?p=191462,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
106,Design Terror!,https://naturesseed.com/?p=191459,DiscontinuedProductRule,critical,a flower,Replace mention of 'cardinal-flower-disabled' with a currently-sold product or remove section
106,Design Terror!,https://naturesseed.com/?p=191459,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
106,Design Terror!,https://naturesseed.com/?p=191459,DiscontinuedProductRule,critical,dead plants,Replace mention of 'lead-plant-disabled' with a currently-sold product or remove section
106,Design Terror!,https://naturesseed.com/?p=191459,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
106,Design Terror!,https://naturesseed.com/?p=191459,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
107,The Most Likely Reason Your Plants are Dying,https://naturesseed.com/?p=191456,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
107,The Most Likely Reason Your Plants are Dying,https://naturesseed.com/?p=191456,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
108,"So, What Did You Call That Plant Again?",https://naturesseed.com/?p=191453,DiscontinuedProductRule,critical,bluegrass is,Replace mention of 'sandberg-bluegrass' with a currently-sold product or remove section
108,"So, What Did You Call That Plant Again?",https://naturesseed.com/?p=191453,MissingProductCardRule,warning,bluegrass is,Add a product card or CTA linking to https://naturesseed.com/products/pasture-seed/kentucky-bluegrass/
108,"So, What Did You Call That Plant Again?",https://naturesseed.com/?p=191453,MissingProductCardRule,warning,perennial a,Add a product card or CTA linking to https://naturesseed.com/products/pasture-seed/perennial-ryegrass/
108,"So, What Did You Call That Plant Again?",https://naturesseed.com/?p=191453,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
108,"So, What Did You Call That Plant Again?",https://naturesseed.com/?p=191453,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
109,More Tidbits about the Tree Buying Business,https://naturesseed.com/?p=191450,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
109,More Tidbits about the Tree Buying Business,https://naturesseed.com/?p=191450,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
110,How to Pick a Quality Tree at the Nursery,https://naturesseed.com/?p=191447,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
110,How to Pick a Quality Tree at the Nursery,https://naturesseed.com/?p=191447,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
111,The Real Scoop on Dandelions and Honeybees,https://naturesseed.com/?p=191444,DiscontinuedProductRule,critical,a meadow,Replace mention of 'meadow-barley' with a currently-sold product or remove section
111,The Real Scoop on Dandelions and Honeybees,https://naturesseed.com/?p=191444,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
111,The Real Scoop on Dandelions and Honeybees,https://naturesseed.com/?p=191444,DiscontinuedProductRule,critical,trees over,Replace mention of 'tree-clover' with a currently-sold product or remove section
111,The Real Scoop on Dandelions and Honeybees,https://naturesseed.com/?p=191444,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
111,The Real Scoop on Dandelions and Honeybees,https://naturesseed.com/?p=191444,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
112,Time to Visit the Perennials,https://naturesseed.com/?p=191441,MissingProductCardRule,warning,of perennial,Add a product card or CTA linking to https://naturesseed.com/products/pasture-seed/perennial-ryegrass/
112,Time to Visit the Perennials,https://naturesseed.com/?p=191441,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
112,Time to Visit the Perennials,https://naturesseed.com/?p=191441,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
113,Permaculture Worth Looking Into,https://naturesseed.com/?p=191438,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
113,Permaculture Worth Looking Into,https://naturesseed.com/?p=191438,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
114,Do You Need a Garden Box?,https://naturesseed.com/?p=191435,DiscontinuedProductRule,critical,a garden,Replace mention of 'garden-cosmos' with a currently-sold product or remove section
114,Do You Need a Garden Box?,https://naturesseed.com/?p=191435,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
114,Do You Need a Garden Box?,https://naturesseed.com/?p=191435,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
115,The Broken Knife: A Gardening Parable,https://naturesseed.com/?p=191432,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
115,The Broken Knife: A Gardening Parable,https://naturesseed.com/?p=191432,MissingProductCardRule,warning,or perennial,Add a product card or CTA linking to https://naturesseed.com/products/pasture-seed/perennial-ryegrass/
115,The Broken Knife: A Gardening Parable,https://naturesseed.com/?p=191432,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
115,The Broken Knife: A Gardening Parable,https://naturesseed.com/?p=191432,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
116,Afraid to Compost?,https://naturesseed.com/?p=191429,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
116,Afraid to Compost?,https://naturesseed.com/?p=191429,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
117,Designing Nitrogen into Your Garden,https://naturesseed.com/?p=191426,DiscontinuedProductRule,critical,a little,Replace mention of 'little-bluestem-disabled' with a currently-sold product or remove section
117,Designing Nitrogen into Your Garden,https://naturesseed.com/?p=191426,MissingProductCardRule,warning,of perennial,Add a product card or CTA linking to https://naturesseed.com/products/pasture-seed/perennial-ryegrass/
117,Designing Nitrogen into Your Garden,https://naturesseed.com/?p=191426,SchemaGapRule,info,No <h1> tag found,Add an H1 heading that includes the target keyword
117,Designing Nitrogen into Your Garden,https://naturesseed.com/?p=191426,SchemaGapRule,info,No JSON-LD structured data,Add Article or HowTo JSON-LD schema markup
118,Have You Got Your Fix Yet?,https://naturesseed.com/?p=191423,DiscontinuedProductRule,critical,"...us, Perennial Utah Sweetvetch, Hedysarum boreale, Perennial Wild Lupine, Lupinus perennis , Perennial Nitrogen fixing plants are al...",Replace mention of 'wild-lupine' with a currently-sold product or remove section
118,Have You Got Your Fix Yet?,https://naturesseed.com/?p=191423,DiscontinuedProductRule,critical,"..., Perennial Silverleaf Lupine, Lupinus argenteus, Perennial Utah Sweetvetch, Hedysarum boreale, Perennial Wild Lupine, Lupinus perennis...",Replace mention of 'utah-sweetvetch' with a currently-sold product or remove section
118,Have You Got Your Fix Yet?,https://naturesseed.com/?p=191423,DiscontinuedProductRule,critical,"...ntain Lupine, Lupinus argenteus ssp. rubricaulis, Perennial Purple Prairie Clover, Dalea purpurea, Perennial Silverleaf Lupine, Lupinus argen...",Replace mention of 'purple-prairie-clover' with a currently-sold product or remove section
118,Have You Got Your Fix Yet?,https://naturesseed.com/?p=191423,DiscontinuedProductRule,critical,"... the nitrogen fixing plants from our wildflower collection: Arizona Lupine, Lupinus arizonicus, Annual Arroyo Lupine, Lupinus succulen...",Replace mention of 'arizona-lupine' with a currently-sold product or remove section
118,Have You Got Your Fix Yet?,https://naturesseed.com/?p=191423,DiscontinuedProductRule,critical,"...izonicus, Annual Arroyo Lupine, Lupinus succulentus, Annual Desert Lupine, Lupinus sparsiflorus, Annual Desert Senna, Senna covesii, ...",Replace mention of 'desert-lupine' with a currently-sold product or remove section
118,Have You Got Your Fix Yet?,https://naturesseed.com/?p=191423,DiscontinuedProductRule,critical,"...ower collection: Arizona Lupine, Lupinus arizonicus, Annual Arroyo Lupine, Lupinus succulentus, Annual Desert Lupine, Lupinus sparsif...",Replace mention of 'arroyo-lupine' with a currently-sold product or remove section
